TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [Eastern Time (US and Canada)]",Computer,RawData,"_timestamp_d","Stream_s","Log_s","RevisionName_s","ContainerAppName_s","ContainerGroupName_s","ContainerId_g","time_t [Eastern Time (US and Canada)]","EnvironmentName_s",Category,"ContainerName_s","ContainerGroupId_g","ContainerImage_s",Type,"_ResourceId"
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:21.576 PM",,,"1764009920.41754",stderr,"    at ModuleLoader.resolve (node:internal/modules/esm/loader:640:38)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","b72659f7-a5fb-45fa-8504-6fd3ab5adbf2","11/24/2025, 1:45:20.411 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:21.576 PM",,,"1764009920.41754",stderr,"    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:264:38)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","b72659f7-a5fb-45fa-8504-6fd3ab5adbf2","11/24/2025, 1:45:20.411 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:21.576 PM",,,"1764009920.41754",stderr,"    at ModuleJob._link (node:internal/modules/esm/module_job:168:49) {","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","b72659f7-a5fb-45fa-8504-6fd3ab5adbf2","11/24/2025, 1:45:20.411 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:21.576 PM",,,"1764009920.41754",stderr,"  code: 'ERR_MODULE_NOT_FOUND'","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","b72659f7-a5fb-45fa-8504-6fd3ab5adbf2","11/24/2025, 1:45:20.411 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:21.576 PM",,,"1764009920.41756",stderr,"}","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","b72659f7-a5fb-45fa-8504-6fd3ab5adbf2","11/24/2025, 1:45:20.411 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:21.576 PM",,,"1764009920.41756",stderr,,"teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","b72659f7-a5fb-45fa-8504-6fd3ab5adbf2","11/24/2025, 1:45:20.411 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:21.576 PM",,,"1764009920.41756",stderr,"Node.js v20.19.5","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","b72659f7-a5fb-45fa-8504-6fd3ab5adbf2","11/24/2025, 1:45:20.411 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36955",stderr,"node:internal/modules/esm/resolve:873","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"  throw new ERR_MODULE_NOT_FOUND(packageName, fileURLToPath(base), null);","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"        ^","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,,"teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'vite' imported from /app/dist/index.js","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"    at packageResolve (node:internal/modules/esm/resolve:873:9)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"    at moduleResolve (node:internal/modules/esm/resolve:946:18)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"    at defaultResolve (node:internal/modules/esm/resolve:1188:11)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:708:12)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"    at #cachedDefaultResolve (node:internal/modules/esm/loader:657:25)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"    at ModuleLoader.resolve (node:internal/modules/esm/loader:640:38)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:264:38)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"    at ModuleJob._link (node:internal/modules/esm/module_job:168:49) {","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"  code: 'ERR_MODULE_NOT_FOUND'","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"}","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,,"teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:45:42.556 PM",,,"1764009941.36956",stderr,"Node.js v20.19.5","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","4d7f6ea4-8373-4928-9b77-901adb39375e","11/24/2025, 1:45:40.737 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:47:42.590 PM",,,"1764010061.38818",stderr,"node:internal/modules/esm/resolve:873","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","ea4a5d8e-4add-4093-a0ba-9055d7024505","11/24/2025, 1:47:41.382 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:47:42.590 PM",,,"1764010061.38819",stderr,"  throw new ERR_MODULE_NOT_FOUND(packageName, fileURLToPath(base), null);","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","ea4a5d8e-4add-4093-a0ba-9055d7024505","11/24/2025, 1:47:41.382 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:47:42.590 PM",,,"1764010061.38819",stderr,"        ^","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","ea4a5d8e-4add-4093-a0ba-9055d7024505","11/24/2025, 1:47:41.382 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:47:42.590 PM",,,"1764010061.38819",stderr,,"teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","ea4a5d8e-4add-4093-a0ba-9055d7024505","11/24/2025, 1:47:41.382 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:47:42.590 PM",,,"1764010061.38819",stderr,"Error [ERR_MODULE_NOT_FOUND]: Cannot find package 'vite' imported from /app/dist/index.js","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","ea4a5d8e-4add-4093-a0ba-9055d7024505","11/24/2025, 1:47:41.382 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:47:42.590 PM",,,"1764010061.38819",stderr,"    at packageResolve (node:internal/modules/esm/resolve:873:9)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","ea4a5d8e-4add-4093-a0ba-9055d7024505","11/24/2025, 1:47:41.382 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:47:42.590 PM",,,"1764010061.38819",stderr,"    at moduleResolve (node:internal/modules/esm/resolve:946:18)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","ea4a5d8e-4add-4093-a0ba-9055d7024505","11/24/2025, 1:47:41.382 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:47:42.590 PM",,,"1764010061.38819",stderr,"    at defaultResolve (node:internal/modules/esm/resolve:1188:11)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","ea4a5d8e-4add-4093-a0ba-9055d7024505","11/24/2025, 1:47:41.382 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:47:42.590 PM",,,"1764010061.38819",stderr,"    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:708:12)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","ea4a5d8e-4add-4093-a0ba-9055d7024505","11/24/2025, 1:47:41.382 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:47:42.590 PM",,,"1764010061.38819",stderr,"    at #cachedDefaultResolve (node:internal/modules/esm/loader:657:25)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","ea4a5d8e-4add-4093-a0ba-9055d7024505","11/24/2025, 1:47:41.382 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
"51d7a600-081b-4b15-8648-92ff7d357488",RestAPI,,,"11/24/2025, 1:47:42.590 PM",,,"1764010061.38819",stderr,"    at ModuleLoader.resolve (node:internal/modules/esm/loader:640:38)","teams-minutes-app--0000005","teams-minutes-app","teams-minutes-app--0000005-5bc87dd899-cvkcj","ea4a5d8e-4add-4093-a0ba-9055d7024505","11/24/2025, 1:47:41.382 PM","orangemushroom-b6a1517d",ContainerAppConsoleLogs,"teams-minutes-app","8e3a93d3-bd9c-407e-b351-0139a96bffeb","teamminutesacr.azurecr.io/teams-minutes:latest","ContainerAppConsoleLogs_CL",
